review_title,review_description,rating
Fabulous!,"Writing this review after 20 days of usage so here are some features which I found really good in this device is a good quality amoled display sporting under display fingerprint scanner, it gives around 1 day battery backup after full charge..not to forget it has 30watt dart charging technology which charges the Device very quickly. They provided 128gb storage as default which is quite enough for an average user now coming to the short comings I found camera's performance quite average. shoot...",5
Classy product,Fantastic Purchase at this price pointMy second Realme Device.Better than Note 10Go for it 👍Pros :• Display is Awesome•Better Battery (5000 Mah)•In-display Fingerprint Sensor•64 Mp Camera•Good Futuristic Design (Except that Dare to Leap😜 personally I don't like it)Cons :•Missing Higher Refresh rate when compared to the competitors at this price point.•Dare to Leap logo (My personal opinion)* This is the second day of using the Device I will edit my review after heavy usage soo...,5
Wonderful,This is the 1 week later review I love this device overall the device is too good camera performance but the always on display is blinking I don't know why but I think this is the new Device upcoming updates is fix the bugges overall I am happy with this thank you Flipkart,5
Highly recommended,Very good very nice looking .. very good phone..I love it 🥰🥰🥰 it,5
Terrific purchase,Good camera quality and battery backup is awesome display quality is very clean better choice of other realme smartphones.,5
Classy product,super phone Best camera Best processor Best displayBest designFast charging Loved it Thanks for flipkart for the best phone This is my 7 phone the best phone all over the 7 phones😊,5
Great product,"Camera quality is good Battery 🔋 is goodScreen quality is be good much be betterSound is quite good , much be betterPerformance is goodValue of money 💰Rating:-Camera 📷 5/5Battery 🔋 5/5Screen quality 3.5/5Sound 4/5Performance 4/5(*The rating is given after heavy use)",5
Awesome,No words amazing battery camera and performanceI was Snapdragon user but i shifted to mediatek and now i am not regreting my decision awesome.Base variety is better than redmi note 10. Just go for it,5
Great product,Coming to the phone directly Superb phone.played free fire at ultra graphics for 2 hours continuos no lag.Battery 5000 mah.extended my whole with moderate usage.Not satisfied with the night camera.but it's average in day light.Samoled display is amazing with 60hz good combination.,5
Awesome,"Firstly I was little bit worried to buy this . Because many had commented that it has a very bad camera clarity . But I really didn't feel like that . It's camera is awesome . In some other mobiles , if you take a picture in front camera , you won't get natural pic , I mean , it will appear as if it is beautified , but here the picture are kinda natural and clarity is class. 2. I'm a college student , so u can guess the usage of phone . Even if I use continuously throughout day , battery wi...",5
Must buy!,Nice camera but need improvement.Performance also good i recommend to choose 6 gb ram variant. Actually no need of 2 mega pixel macro camera primary is doing good in macro shots.,5
Must buy!,"After using realme 7 from last 6 months I finally decided to upgrade my smartphone and purchased realme 8 last week. After using it for a week now, I can say that the build quality of the phone has improved a lot. The display quality has also improved a lot. realme 8 is very slim and light weight compared to its previous generation phone realme 7. Camera is also very good and even the battery life is very good. I want to thank flipkart delivery team for super fast delivery as always.",5
Worth every penny,I am reviewing this smartphone after one week of use according to me pros and cons are given belowPros:- 1.display is very good in this price range 2.charging speed is very good it full charge in 1 h and 10 min3.realme ui is very well optimized with this processer4.light weight and very good design5.in display fingerprint scannerCons:- 1.camera is average it could be better2.ui is good but using Google dailer is a bad idea during call record it inform the caller that your call is bei...,5
Beyond Expectations!,"This phone directly competes with Redmi Note 10 and (in my opinion) Wins!Looks, form factor, build quality, weight everything is great.User interface is clean and smooth to use.Camera quality, different camera modes and filters add up to the experience.As of April 2021, this is the Best phone money can buy in the range of 15K, period.",5
Just wow!,"Posting this after 3 weeks usage. (Previously I owned Poco M2 Pro)PROS:Screen: Great amoled screen, gets pretty bright for outdoor usage. Colours are vivid with good viewing angles. Not a fast refresh screen but UI is smoother than Xiaomi phones so it feels almost same. Dragontrail glass protection is similar to Gorilla Glass 5.Processor: GPU performance is great. CPU performance is similar to Snapdragon 720G. Overall for the price it's goodUI: Interface is fast, organised & bloatware...",5
Terrific purchase,1. Phone is nice at this price range but the camera quality is worst if we compare to realme 7.2. Battery backup is awesome 🔥🔥.3. Quality of display is best but again there are minimum 90Hzs refresh rate need.,5
Excellent,"The phone is awesome in every aspects..I liked everything specially the always screen on , it is configured in an intelligent way. Use the device then you will find out..Go for it blindly..",5
Fabulous!,Top notch performance camera images r too punchy but it can be  fixed through updates or by using gcam Display is good bright and colourful therefore its value for money u can go for it,5
Super!,A great phone if we remove camera qualityEverything is great at the price range  of 13500But camera should be improved It's like 64mp is just for name as 64mpFlagships 13 mp is better than thisOtherwise everything is at its high for nowI am little bit disappointed with the camera,5
Must buy!,Overall a very good and affordable phine in its segment. It's an alrounder.Things to consider: Speakers can be sometimes mushy and not enough loud.Micro sd card detection bugs are there may be it will get resolved in upcoming updates. Otherwise a great deal and product happy with delivery service as well,5
Best in the market!,Nice phone and so fast and so safe delivery really appreciate me thanku flipkart 👍👍👍👍good job,5
Worth every penny,"The mobile look is very good.At this price,it was a good choice.The battery backup is excellent and software works smoothly.The super amoled and display and in display fingerpint is so good and fast.",5
Mind-blowing purchase,At first I was little bit confused between reshmi note 10 and realme 8 but then I decided to buy this....And trust me...This is worth for money....Firstly the picture clicked by this device is very poor...But after second update....The quality of image changes drastically.....I am very satisfied with relame 8 and a good phone by realme.....,5
Perfect product!,"I have used this device for one month by now and so far I am really very satisfied with it. It's very good for normal use. The phone heats up while charging but that is expected since the charger is of hugger power. Gaming performance is average. Camera is totally worth at this price. Overall, the device is really expelled with good features. Would be a good choice.",5
Great product,It's actually good mid range smartphone and i love the display it gives such a mind blowing battrey backup I liked the overall design and camera is also gud before I was usning mi note 9 pro max I felt this better 😍,5
Fabulous!,"Great product from realme fast charging,which is most important in our busy life and camera,which is so cool and also very good in grip.i will recommend in phone who want best mobile phone under 15000",5
Simply awesome,Disappointed from the camera quality there is less details as compared to the previous phones of realme number series hope it will fix by further updates but overall the display quality and battery backup is decent and performance of this device is also decent in this price range.If you are sort of a 90hertz display user 60hertz will feel u little bit of laggy  but realme ui manages it well and you will  get used to of it after some days . Overall this phone is slim and handy and a good packa...,5
Just wow!,Awesome phone ... Its look very cool nd amazingly...Realme8 is very light phone... Nd .. specially silver colour is more better then black . Colour,5
Fabulous!,I am giving my review after 2 months I'm telling truth it's a amazing realme phone 📞📱 than other realme phone it's to light weight and performance is the best ..love u Flipkart love u realme ...    Suraj Kumar shopping last 4 years ...Thank u Flipkart delivery partners ..,5
Simply awesome,"Camera 4 (  for outdoor best , indoor descent)Display 5  (best very smooth , light weight )Battery 5  (7 to 8 hrs continuous gaming , 1.5 day for normal usage charging 65 min so no problem)Note:- while playing heavy games u should switch on fan,ac or cooler or play in a cool room otherwise phone starts  heating a little and so while charging the phonePerformance 5 ( No lag while playing games )This phone is completely worth , if your budget is under 15000 or 16000. This phone is complet...",5
Simply awesome,Most amazing thing that the delivery of my realme 8 is very fast. I get my phone within 2 days. Thank you flipkart for fast delivery.,5
Terrific,I am give best review .plz give me any benefit of this review . Plz give headphone of releme . The phone was very good 😊 .. and nice design .......,5
Fabulous!,Mobile is awesome super display best battery for long time users but camera is not satisfactory.look wise good,5
Super!,I am a big fan of realme mobile phones. I was using realme 5 Pro from last 2 years and finally I decided to upgrade my smartphone and bought realme 8 from flipkart. realme has improved the build quality of their smartphones very much. Even after having 5000 mAh battery this phone is very slim and light weight. The display is also gorgeous. Camera is excellent. It even has a 30w fast charger in the box which charges the phone completely in around 70 minutes. Thanks to flipkart for providing gr...,5
Super!,Good product Not for gamersGood displayDecent battery and a good backup also the charging speed is good too For a 15000 phone its the best Worth the money,5
Best in the market!,Awesome camera. Very slim . Ultra smooth displayyyy. .whatsa display super amoled.awesome phone better than. Realme 8 5g.,5
Terrific,i like the design.its slim and compact feels very professional in hand.screen quality is top notch..amoled screen give a different vibe.screen quality is great considering the price.its quit value for money smartphone.i got it in 13999 and i had optiin to choose between this and moti g40 fusion but i choose design and looks over bigger battery and 732g processor(though g95 is also a beast) and i choose an amoled panel rather a ips 120hz.i like the realme ui.its fast and snappy.they give yo...,5
Terrific,"Stunning display with good colours but when it comes to back camera it doesn't perform well even in day light. Battery is very efficient , charging is very fast.",5
Worth every penny,"Awesome sAmoled smartphone at this pricepoint. Optical Image Stabilization is expected to be improved with future OTA updates. Other than than, it is a MUST but especially if you're looking for Super Amoled smartphone at this price point",5
Perfect product!,realme 8 is a very good quality smartphone. I have been using it as my primary phone from last few days and the best part is that it is very slim and light weight which makes it very comfortable to hold and carry. Its display and camera quality is great. Even the battery life is very good and it even come with a super fast 30 watt charger in the box. It is best smartphone under 15000 rupees.,5
Worst experience ever!,Camera quality is not good. The zoom picture of photos taken are not clear visible. My six years old mobile of other brand with 13MP rare camera had a very good zoom clarity. Not sure why we have 64 MP here with 4 rare camera when zoom is not good.,1
Don't waste your money,"Before this I had realme 6 whose camera is 1000 times better than realme 8 , got dust under my camera lens within 1 month. It's music player also don't work good . The worst phone ever in this rate works good but realme 6 and 7 is far more better than this.",1
Hated it!,Showing dead pixels and screen blinking worst phone. Flipkart is denying for replacement and refund,1
Hated it!,Camera waste 😡,1
Unsatisfactory,"Reviewing after about 20 days.After waiting long found this phone to be so disastrous and absolute disappointment !!""Dare to limp"" is what realme is proving. Nothing good to talk about. Phone is full of bugs. Pros to really compare with cons :1. Display2. Lightweight3. Battery backup and dart chargingCons :1. Worst camera experience even in daylight.2. Network issues.3. Poor hardware 4. Avg touch sensitivity5. Lag on all OTT apps6. Missing many basic features of android. Ex. FM...",1
Worst experience ever!,During click picture camera got hanged everytimes...,1
Terrible product,Very pathetic exchange system. they count a scratch in to a boady crack.,1
Unsatisfactory,"Buggy software, image processing is very slow its take alot of time , battery is ok ok",1
Utterly Disappointed,"Battery backup is very nice but worst camera till date in this price. My old mobile Nokia 6.1+ is awesome as compared with this mobile. Whenever I zoom pic in realme 8, it brings feeling to throw this mobile from my pocket.. Sorry for using this kind of feelings, but it's true. My 1st realme mobile with real fraud selling technique.",1
Worst experience ever!,Camera is not too good,1
Useless product,Waste of moneyflipkart is not supporting on returning or replaceCall Recording not available 3rd party call recording App not supportsoftware problembattery backup very bad,1
Don't waste your money,"Worst mobile from realme , I advice every one please not to buy this phone , it is waste of money , it will start hang just after 1 month of using it.So I repeat don't buy this realme 8 , it is going to hang 5 to 6 times in a day just after one month or less than one month.",1
Horrible,"One of the worst mobile I have ever got , I am facing all problems when I am playing pubg , if call came also game is closed I have to reopen worst Ram management , Now days touch issue touch only not working properly when you playing pubg , ½star also not suitable for Heavy gaming , If you searching for gaming phone don't look this mobile this is my humble request to all",1
Very poor,I picked up a new phone 15 days ago it will heat and hanging i use that phone,1
Unsatisfactory,"Hanging and lagging issu Flipkart are not replaced this product,,, don't by",1
Very poor,Worst phone I ever used . Don't waste your money.No reason to bye this.Poor camera in fact worst in this range. Gaming experience disgusting.Normal usess bad experience.,1
Waste of money!,"This is the worst phone I have bought so far. after using this for 1 month m regretting on my decision to choose realme over redmi.Battery is good,camera is worstPhone hangs too much even if you have lots of free memory.",1
Horrible,Nice one but sound is ok,1
Useless product,Wrost phone ever,1
Unsatisfactory,"Don't byu this Phone, won't trun on hanging",1
Hated it!,FRONT CAMERA IS TOO BAD DON'T BUY THIS....,1
Terrible product,Very poor performance by realms....,1
Did not meet expectations,It hangs too much and we even can't restart easily It has been 1 week really bad software performance,1
Utterly Disappointed,Do not buy this mobile. Its a waste of money,1
Worst experience ever!,"Worst product ever from realme, don't freak out but it's camera is really very bad, indoor images is just terrible and the cameras are very bad",1
Waste of money!,Worst camera ever,1
Unsatisfactory,Camera quality poor really disappoint,1
Did not meet expectations,Worst product.. Camera is worst.. Screen is worst.. Regretted for buying this,1
Unsatisfactory,"Worst Camera Ever... really don't expect this from Realme,,,64mp camera is like 2mp ....Big mistake made by buying this Fraud Camera Mobile.",1
Unsatisfactory,"This phone is very weak,my screen broke when this phone just fell from the chair",1
Very poor,Don't buy realme phone It doesn't have Infrared blaster,1
Don't waste your money,This mobile is always heating normal use and normal game playing and back side big write DARE TO LEAP  is very very bad and charger time MOBILE AND CHARGER VERY VERY HEATING,1
Utterly Disappointed,"During charging of this mobile, the phone as well as the charger heats up unusually.I have never experienced this before with any other mobile.",1
Terrible product,This is geniun review don't buy this item worest product. Waste of money. Display issue. Over heat issue totally 0rating,1
Did not meet expectations,There is so much hanging problem,1
Not recommended at all,I just bought tha mobile mobile display problem Blue line on full display,1
Utterly Disappointed,Very bad performance and camera... Hang mobile evrey time to slow performance.. I am very Decepoint this moble west my mony,1
Unsatisfactory,"Worst phone that you can get on 16k. No one , I mean no one should consider buying this phone. This phone is way to slow and very bad processor. It's only been 10 days but it feels like 2 years old phone. My honor 6x plus which is from 2015 was way more better than this one even today. I highly request people to not to buy this product. Camera also useless.",1
Worthless,Worst phone waste of money,1
Did not meet expectations,Not good,1
Absolute rubbish!,Camera quality is very poor,1
Terrible product,The camera is the worstThe Youtubers  review and reality there is lots of difference.,1
Absolute rubbish!,"it is not at all like which i was expected from features of this. negative points till now :1. it is hang sometimes but it's a new phone and completely full empty space remaining, so i am surprised how it hangs in this early stage2. Very bad camera and worst picture quality 3. bad performance4. finger print sensors take very much time to open the lockpositives : 1. battery quality is really good and charger is very fast.2. it gives some cool features.that's it.not at all money worth...",1
Absolute rubbish!,"Worst rear and front camera. If u are looking for camera, dont buy this. Call recording announcment hinders you to record calls.",1
Hated it!,Bad,1
Did not meet expectations,When playing game it hang.. many times it leg don't buy it,1
Unsatisfactory,"When i open my camera whole phone become hang,, video recording lags,,this is not good,",1
Horrible,Back camera automatically goes back and the photo will not be saved ..Big issue in my friends  phone also,1
Utterly Disappointed,Phone is good but it's not best.Phone is lagging sometimes and camera us also laggingPerformance is avarageCharging quality is very bestI want to say that you can buy Redmi note 10 to the place of realme 8.,1
Useless product,Wo,1
Really Nice,"Decent product at this price segment,brave investment as a long term especially in terms of durability and reflective design ,storage ( but if you don't want durability ) , then you can go for redmi note 10 pro, which is far better option but still realme phones are far better than other handsets in durability",4
Really Nice,"Detailed Review of Realme 8 ( used for 15 days )1. Excellent display , Amoled display is really good for watching movies n for daily usage.. - 10/102. Battery backup - from 6 am(100%) in the morning till 5 pm in the evening , i did 3 online classes ( 1 hour each ) listened to some music , saw youtube , took 5 pics, did lot of calls and when i came back home at 5 i have 70% battery remaining.-9/103.finger print sensor - 88% of the time it was accurate n working , sometimes when ur hand is ...",4
Terrific purchase,"Nice mobile  , awesome on screen finger print. Nice features nice look. New guesture features , new screenshot features.",5
Brilliant,"I bought it for my mom, as it looked slim and handy with nice display and having better battery backup. To my surprise, the phone looked so stylish and the display is perk as expected. The built quality is found to be better than any other android phone in this segment. Great package from Realme and quick delivery by Flipkart made this order a happier one.",5
Highly recommended,One of the best phone recommend product I am writing this review after one month must buy thank you Flipkart for on-time delivery thank you so much the product is best in this price ❤️❤️❤️,5
Really Nice,Everything looks good but camera quality is not good😔😔 and 30w Dart fast charging is great super AMoled display is stunning super fast delivery by flipkart overall awesoMe deal❤️♥️,4
Pretty good,A good phone. But the camera is not a very good one. And Flipkart's delivery is available very quickly.,4
Brilliant,Nice quality.I personally like realme brand mobiles.Also it's OS is my favourite.Camera quality is decent and I get the expected performance..I am happy with this product......🥰😍😍🤩,5
Excellent,Got my phone today. Really fast delivery from flipkart.The camera is excellent and the amoled screen with in display fingerprint is a plus point. Smooth function while operating various functions.Gaming performance is gr8.battery backup is great with 30w fast chargeOverall a great phone in this price range,5
Excellent,Best phone in this Range... Excellent for all porpas uses... The best highlight of this smartphone is the camrea 🔥🔥🔥 it took best pictures.,5
Fair,Nothing special as compared to predesor realms 7 accept super amoled display and in display fingerprint scanner but refresh rate is been downgraded. The back panel in fingerprint and dust magnet. Mono speaker but still produces decent output. phone is getting heated after camera uses this is quite unusual. Network reception is fine. Camera is ok ok..the other 2 lenses are just to make it quad camera setup.Display - 9/10Camera - 7/10.Build - 8/10,3
Just wow!,"Good phone vallow for money  i  am so exaeted realme 8  date 25/ 03 /2021 pubg is tha best parformenc  , ultra suported , display finger print , selfi photo is tha best , wate 177 gram, 4,64 ,gb , entarnal storej 128, siber silver  colour ,",5
Worst experience ever!,Camera quality is not good. The zoom picture of photos taken are not clear visible. My six years old mobile of other brand with 13MP rare camera had a very good zoom clarity. Not sure why we have 64 MP here with 4 rare camera when zoom is not good.,1
Nice,Everything looks good but camera quality is not good and 30w Dart fast charging is great super amoled display is stunning super fast in display fingerprint  overall awesoMe dealgood battery and fast charging good processor performancesize and look is good comfortable on hand Loud and clear sound (without stereo speakers) on this priceCamera are not satisfied on this price 👎,3
Best in the market!,"Realme 8 is a best option in this price segment And this is an upgrade for realme 6 and 7 users And a problem is  I'm not satisfied with the battery backup it's just one day with a normal that's so irritating me And the display was just amazing in the segment And performance  is also good not any laging or any heating we compare to realme 7 this is the best option and we compared to other phones in this segment like redmi not 10,10pro this is note a best option because this has no sterio spea...",5
Very Good,"Realme 8 usage for about 2 weeks: I mainly went for the SAmoled display and perf, along with storage. The display is superb and crystal clear 👍. Performance is good, I got the 4 gb ram model to work without any lag, thanks to realme ui 2.0,much better than miui😁The camera is very underrated, it works very well in daylight conditions, though the night capture could be improved in updates Overall, I would give 4/5 in this segment 👍If you are not a heavy gamer and looking for an all round...",4
Good quality product,"Pros- Very Good Display (sAMOLED), with in-display fringerprint sensorgood battery and fast charginggood processor performancesize and look is good comfortable on handLoud and clear sound (without stereo speakers) on this priceCons-Camera are not satisfied on this priceMissed 90Hz refresh rate display( but good touch sampling display)Missed gorilla glass protectiondownside chinThanks to Flipkart for fast delivered (only 2 days)",4
Must buy!,A great phone.The battery drain a little faster but I think it resolve with a few updates.Display is good but if it had 90hz fast refresh rate it would be good.In display fingerprint is quite fast.Faster than realme 8 pro!!Performance is top notch.I have the 4gb version and I played call of duty at the highest settings and I haven't seen any frame drops.Camera is good but the camera was better in realme 7.I haven't seen the Tilt Shift mode yet but we will get it with updates.Charging is fast....,5
Great product,I got my product on 31st of March before delivery date ..... It's very nice and worthy mobile .... Loved it's back camera more than front camera also it's a new model and have new look which makes it more attractive and main thing about this mobile phone I liked very much is that it's so slim and light in weight.... ❤️,5
Nice product,Look the mobile is great but only if you are new joiner of this series like if you had realme 6or 7 then this is not for youBut new joiner always welcome So it's been a month since I am using this productCamera) I think camera is not up to the mark bcz I have used realme 7 and it had a very good camera in this device it's not good Battery) beast literally 5000mah battery and 30watt charger which charges full phone in 60 min and battery also long lasting I had done extreme using test in wh...,4
Fabulous!,"Writing this review after 20 days of usage so here are some features which I found really good in this device is a good quality amoled display sporting under display fingerprint scanner, it gives around 1 day battery backup after full charge..not to forget it has 30watt dart charging technology which charges the Device very quickly. They provided 128gb storage as default which is quite enough for an average user now coming to the short comings I found camera's performance quite average. shoot...",5
Classy product,Fantastic Purchase at this price pointMy second Realme Device.Better than Note 10Go for it 👍Pros :• Display is Awesome•Better Battery (5000 Mah)•In-display Fingerprint Sensor•64 Mp Camera•Good Futuristic Design (Except that Dare to Leap😜 personally I don't like it)Cons :•Missing Higher Refresh rate when compared to the competitors at this price point.•Dare to Leap logo (My personal opinion)* This is the second day of using the Device I will edit my review after heavy usage soo...,5
Wonderful,This is the 1 week later review I love this device overall the device is too good camera performance but the always on display is blinking I don't know why but I think this is the new Device upcoming updates is fix the bugges overall I am happy with this thank you Flipkart,5
Value-for-money,Battery is excellent with super amoled I have attached an SOT image in which I have played 3-4 Hr pubg and 2-3 YouTube with mobile data and it drained about 60% which is absolutely great !!Cons:- It's rear camera is not up to the mark but it's okay Expect that everything is perfect !!!,4
Highly recommended,Very good very nice looking .. very good phone..I love it 🥰🥰🥰 it,5
Nice product,Overall a good phone...3.5/5Positives1.Great AMOLED screen with indisplay fingerprint scanner2.good processor3.light weight 4.good battery and fast chargingNegatives1.cameras could have been better...a bit improvement after software updates ...still....a 48 mp sony camera would  have been better2. Realme UI ...looks like a stock with some customisation features...comes with a lot...I mean a lot of unnecessary bloatwares from both realme and oppo...4gb ram is not able to keep processe...,4
Terrific purchase,Good camera quality and battery backup is awesome display quality is very clean better choice of other realme smartphones.,5
Nice,"Got the phone today and after using for some time here's my review the display is excellent no doubt, it is in par with other amoled phones. I cannot talk about battery backup yet so, leaving that part. The downsides I am facing right now are camera video stabilization is very very bad, I mean the video is better when there's no stabilization, I seriously hope they fix this issue in future update and front camera gives soft images looks like 2 MP images.Will update my review here if future ...",3
Classy product,super phone Best camera Best processor Best displayBest designFast charging Loved it Thanks for flipkart for the best phone This is my 7 phone the best phone all over the 7 phones😊,5
Great product,"Camera quality is good Battery 🔋 is goodScreen quality is be good much be betterSound is quite good , much be betterPerformance is goodValue of money 💰Rating:-Camera 📷 5/5Battery 🔋 5/5Screen quality 3.5/5Sound 4/5Performance 4/5(*The rating is given after heavy use)",5
Awesome,No words amazing battery camera and performanceI was Snapdragon user but i shifted to mediatek and now i am not regreting my decision awesome.Base variety is better than redmi note 10. Just go for it,5
Worth the money,Realme 8 is nice choice due to quard camera.but display is not fully amoyloed like Samsung mobile But good as camera phone slime and easy to handle,4
Value-for-money,"Pros----------1. Fingerprint is impressively fast 👍2. Looks are eye catchy 👍3. Processor and Storage are awesome 👍4. Super Amoled screen is so cool, This screen is really you're going to love it💜5. Battleground (Pubg) Game is working smoothly👍6.4 inch screen should be like 6.2 or 6 inches... but still i like it, not small nor big just  A MEDIUM Sized screen. 👍1 Con only -------Camera is average, Maybe update can fix it. (But i like the slow mo of this phone👌)Front camera's ...",4
Great product,Coming to the phone directly Superb phone.played free fire at ultra graphics for 2 hours continuos no lag.Battery 5000 mah.extended my whole with moderate usage.Not satisfied with the night camera.but it's average in day light.Samoled display is amazing with 60hz good combination.,5
Awesome,"Firstly I was little bit worried to buy this . Because many had commented that it has a very bad camera clarity . But I really didn't feel like that . It's camera is awesome . In some other mobiles , if you take a picture in front camera , you won't get natural pic , I mean , it will appear as if it is beautified , but here the picture are kinda natural and clarity is class. 2. I'm a college student , so u can guess the usage of phone . Even if I use continuously throughout day , battery wi...",5
Must buy!,Nice camera but need improvement.Performance also good i recommend to choose 6 gb ram variant. Actually no need of 2 mega pixel macro camera primary is doing good in macro shots.,5
Must buy!,"After using realme 7 from last 6 months I finally decided to upgrade my smartphone and purchased realme 8 last week. After using it for a week now, I can say that the build quality of the phone has improved a lot. The display quality has also improved a lot. realme 8 is very slim and light weight compared to its previous generation phone realme 7. Camera is also very good and even the battery life is very good. I want to thank flipkart delivery team for super fast delivery as always.",5
Worth every penny,I am reviewing this smartphone after one week of use according to me pros and cons are given belowPros:- 1.display is very good in this price range 2.charging speed is very good it full charge in 1 h and 10 min3.realme ui is very well optimized with this processer4.light weight and very good design5.in display fingerprint scannerCons:- 1.camera is average it could be better2.ui is good but using Google dailer is a bad idea during call record it inform the caller that your call is bei...,5
Really Nice,"It is a great product. sAmoled display with turbo charger with 5000mah batteey backup. Awesome. But no stereo speaker. If you have no problem with miui then go for redmi note 10. But miui 12 is filled with some bugs, and bloatware, on the otherhand realme ui is one of the best ui after Samsun ui. So think before choosing between these two. Also the antutu acore is also good of this realme 8. It is near poco x3. So u can go for it. But if u are looking for Snapdragon chipset, then it is not fo...",4
Beyond Expectations!,"This phone directly competes with Redmi Note 10 and (in my opinion) Wins!Looks, form factor, build quality, weight everything is great.User interface is clean and smooth to use.Camera quality, different camera modes and filters add up to the experience.As of April 2021, this is the Best phone money can buy in the range of 15K, period.",5
Just wow!,"Posting this after 3 weeks usage. (Previously I owned Poco M2 Pro)PROS:Screen: Great amoled screen, gets pretty bright for outdoor usage. Colours are vivid with good viewing angles. Not a fast refresh screen but UI is smoother than Xiaomi phones so it feels almost same. Dragontrail glass protection is similar to Gorilla Glass 5.Processor: GPU performance is great. CPU performance is similar to Snapdragon 720G. Overall for the price it's goodUI: Interface is fast, organised & bloatware...",5
Value-for-money,"review after 2 weeks almostPros1.UI: it is very light weight and feature pack UI. customization options and floating window ad that side drawer is very handy. But has google dialer which is good for privacy but call recording is honest (that it shouldn't be) 2.Performance: G95 is very good chipset freefire high setting 55-60 FPS, Fortnite Medium settings  below or around 30 Fps, Citra emu also runs decently(even its not sdm)3.Display:its Samoled so very good. colors are punchy and Blacks ...",4
Terrific purchase,1. Phone is nice at this price range but the camera quality is worst if we compare to realme 7.2. Battery backup is awesome 🔥🔥.3. Quality of display is best but again there are minimum 90Hzs refresh rate need.,5
Excellent,"The phone is awesome in every aspects..I liked everything specially the always screen on , it is configured in an intelligent way. Use the device then you will find out..Go for it blindly..",5
Fabulous!,Top notch performance camera images r too punchy but it can be  fixed through updates or by using gcam Display is good bright and colourful therefore its value for money u can go for it,5
Super!,A great phone if we remove camera qualityEverything is great at the price range  of 13500But camera should be improved It's like 64mp is just for name as 64mpFlagships 13 mp is better than thisOtherwise everything is at its high for nowI am little bit disappointed with the camera,5
Must buy!,Overall a very good and affordable phine in its segment. It's an alrounder.Things to consider: Speakers can be sometimes mushy and not enough loud.Micro sd card detection bugs are there may be it will get resolved in upcoming updates. Otherwise a great deal and product happy with delivery service as well,5
Best in the market!,Nice phone and so fast and so safe delivery really appreciate me thanku flipkart 👍👍👍👍good job,5
Good quality product,1. processor is good.2. comes with android 11 and realme UI 2 which is pretty clean after you delete some bloatware3. Very good display.4. camera isn't good 5. gaming is excellent with a little bit of heating after 30 mins of gameplay at the highest setting6. Flipkart deals were amazing so brought it during the sale and the delivery was also very prompt.,4
Worth every penny,"The mobile look is very good.At this price,it was a good choice.The battery backup is excellent and software works smoothly.The super amoled and display and in display fingerpint is so good and fast.",5
Terrific purchase,"Nice mobile  , awesome on screen finger print. Nice features nice look. New guesture features , new screenshot features.",5
Brilliant,"I bought it for my mom, as it looked slim and handy with nice display and having better battery backup. To my surprise, the phone looked so stylish and the display is perk as expected. The built quality is found to be better than any other android phone in this segment. Great package from Realme and quick delivery by Flipkart made this order a happier one.",5
Highly recommended,One of the best phone recommend product I am writing this review after one month must buy thank you Flipkart for on-time delivery thank you so much the product is best in this price ❤️❤️❤️,5
Brilliant,Nice quality.I personally like realme brand mobiles.Also it's OS is my favourite.Camera quality is decent and I get the expected performance..I am happy with this product......🥰😍😍🤩,5
Excellent,Got my phone today. Really fast delivery from flipkart.The camera is excellent and the amoled screen with in display fingerprint is a plus point. Smooth function while operating various functions.Gaming performance is gr8.battery backup is great with 30w fast chargeOverall a great phone in this price range,5
Excellent,Best phone in this Range... Excellent for all porpas uses... The best highlight of this smartphone is the camrea 🔥🔥🔥 it took best pictures.,5
Just wow!,"Good phone vallow for money  i  am so exaeted realme 8  date 25/ 03 /2021 pubg is tha best parformenc  , ultra suported , display finger print , selfi photo is tha best , wate 177 gram, 4,64 ,gb , entarnal storej 128, siber silver  colour ,",5
Best in the market!,"Realme 8 is a best option in this price segment And this is an upgrade for realme 6 and 7 users And a problem is  I'm not satisfied with the battery backup it's just one day with a normal that's so irritating me And the display was just amazing in the segment And performance  is also good not any laging or any heating we compare to realme 7 this is the best option and we compared to other phones in this segment like redmi not 10,10pro this is note a best option because this has no sterio spea...",5
Must buy!,A great phone.The battery drain a little faster but I think it resolve with a few updates.Display is good but if it had 90hz fast refresh rate it would be good.In display fingerprint is quite fast.Faster than realme 8 pro!!Performance is top notch.I have the 4gb version and I played call of duty at the highest settings and I haven't seen any frame drops.Camera is good but the camera was better in realme 7.I haven't seen the Tilt Shift mode yet but we will get it with updates.Charging is fast....,5
Great product,I got my product on 31st of March before delivery date ..... It's very nice and worthy mobile .... Loved it's back camera more than front camera also it's a new model and have new look which makes it more attractive and main thing about this mobile phone I liked very much is that it's so slim and light in weight.... ❤️,5
Fabulous!,"Writing this review after 20 days of usage so here are some features which I found really good in this device is a good quality amoled display sporting under display fingerprint scanner, it gives around 1 day battery backup after full charge..not to forget it has 30watt dart charging technology which charges the Device very quickly. They provided 128gb storage as default which is quite enough for an average user now coming to the short comings I found camera's performance quite average. shoot...",5
